client_id,storage,sku_id,item_description,detailed_description,manufacturer,mfg_part_nos,fitment,bom_structure,bom_qty,bom_grp,bom_id,bom_ref,plan_grp
,,10211,PIN;METSO;54351501,PIN,METSO,54351501,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,6,110-93050128,21,,
,,10212,HHCSM10X35;METSO;03722557,HHCS M10 X 35,METSO,03722557,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,24,110-93050128,22,,
,,10213,WASHER;M10;METSO;03056028,WASHER M10,METSO,03056028,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,24,110-93050128,23,,
,,10214,LOCKWASHER;M10;METSO;03069046,LOCKWASHER M10,METSO,03069046,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,24,110-93050128,24,,
,,10215,NUT;HEX;M10;METSO;03010046,HEX NUT M10,METSO,03010046,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,24,110-93050128,25,,
,,10216,PIN;RETAINER;METSO;13301443,PIN RETAINER,METSO,13301443,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,6,110-93050128,26,,
,,10217,HHCS;M20X110;METSO;03724648,HHCS M20 X 110,METSO,03724648,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,6,110-93050128,27,,
,,10218,LOCKWASHER;M20;METSO;03069066,LOCKWASHER M20,METSO,03069066,METSO HP500 CRUSHER,ADJ RING ASSEMBLY,6,110-93050128,28,,
,,10219,BLOCK;CYLINDER;3640782;CUMMINS,"BLOCK, CYLINDER",CUMMINS,3640782,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,0,,
,,10219,BLOCK;CYLINDER;-3640735;CUMMINS,"BLOCK, CYLINDER",CUMMINS,-3640735,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,0,,
,,10221,CAP;MAINBEARING;3642431;CUMMINS,"CAP, MAIN BEARING",CUMMINS,3642431,KOMATSU 830E,QSK60 CYLINDER BLOCK,8,01.01,1,,
,,10222,CAP;MAINBEARING;3642432;CUMMINS,"CAP, MAIN BEARING",CUMMINS,3642432,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,2,,
,,10223,BUSHING;4007741;CUMMINS,BUSHING,CUMMINS,4007741,KOMATSU 830E,QSK60 CYLINDER BLOCK,2,01.01,3,,
,,10224,BUSHING;3089173;CUMMINS,BUSHING,CUMMINS,3089173,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,4,,
,,10225,SCREW;HEXFLANGEHEADCAP;3089192;CUMMINS,"SCREW, HEX FLANGE HEAD CAP",CUMMINS,3089192,KOMATSU 830E,QSK60 CYLINDER BLOCK,18,01.01,5,,
,,10226,DOWEL;RING;3089201;CUMMINS,"DOWEL, RING",CUMMINS,3089201,KOMATSU 830E,QSK60 CYLINDER BLOCK,9,01.01,6,,
,,10227,DOWEL;PIN;4016701;CUMMINS,"DOWEL, PIN",CUMMINS,4016701,KOMATSU 830E,QSK60 CYLINDER BLOCK,2,01.01,7,,
,,10228,BLOCK;CYLINDER;3640533;CUMMINS,"BLOCK, CYLINDER",CUMMINS,3640533,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,8,,
,,10229,SCREW;HEXFLANGEHEADCAP;3332234;CUMMINS,"SCREW, HEX FLANGE HEAD CAP",CUMMINS,3332234,KOMATSU 830E,QSK60 CYLINDER BLOCK,18,01.01,9,,
,,10230,KIT;SERVICEBLOCK;-4001054;CUMMINS,"KIT, SERVICE BLOCK",CUMMINS,-4001054,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,0,,
,,10231,PIN;GROOVE;68445;CUMMINS,"PIN, GROOVE",CUMMINS,68445,KOMATSU 830E,QSK60 CYLINDER BLOCK,32,01.01,10,,
,,10232,PLUG;EXPANSION;4017622;CUMMINS,"PLUG, EXPANSION",CUMMINS,4017622,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,11,,
,,10233,DOWEL;RING;3082438;CUMMINS,"DOWEL, RING",CUMMINS,3082438,KOMATSU 830E,QSK60 CYLINDER BLOCK,32,01.01,12,,
,,10234,PLUG;EXPANSION;3629168;CUMMINS,"PLUG, EXPANSION",CUMMINS,3629168,KOMATSU 830E,QSK60 CYLINDER BLOCK,9,01.01,13,,
,,10235,DOWEL;PIN;4016468;CUMMINS,"DOWEL, PIN",CUMMINS,4016468,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,14,,
,,10236,SEAL;TAMPERPROOF;3640776;CUMMINS,"SEAL, TAMPER PROOF",CUMMINS,3640776,KOMATSU 830E,QSK60 CYLINDER BLOCK,24,01.01,15,,
,,10237,PLUG;EXPANSION;4017621;CUMMINS,"PLUG, EXPANSION",CUMMINS,4017621,KOMATSU 830E,QSK60 CYLINDER BLOCK,8,01.01,16,,
,,10238,DOWEL;PIN;3089378;CUMMINS,"DOWEL, PIN",CUMMINS,3089378,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,17,,
,,10239,DOWEL;DIAMOND;3089379;CUMMINS,"DOWEL, DIAMOND",CUMMINS,3089379,KOMATSU 830E,QSK60 CYLINDER BLOCK,1,01.01,18,,
,,10240,PLUG;EXPANSION;4017240;CUMMINS,"PLUG, EXPANSION",CUMMINS,4017240,KOMATSU 830E,QSK60 CYLINDER BLOCK,19,01.01,19,,
,,10241,DOWEL;PIN;4001096;CUMMINS,"DOWEL, PIN",CUMMINS,4001096,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,20,,
,,10242,SCREW;HEXFLANGEHEADCAPM10X1.50X20;3903990;CUMMINS,"SCREW, HEX FLANGE HEAD CAP M10 X 1.50 X 20",CUMMINS,3903990,KOMATSU 830E,QSK60 CYLINDER BLOCK,38,01.01,22,,
,,10243,ADAPTER;ORING;3631471;CUMMINS,"ADAPTER, O RING",CUMMINS,3631471,KOMATSU 830E,QSK60 CYLINDER BLOCK,2,01.01,23,,
,,10244,SEAL;ORING;3632840;CUMMINS,"SEAL, O RING",CUMMINS,3632840,KOMATSU 830E,QSK60 CYLINDER BLOCK,6,01.01,24,,
,,10245,ADAPTER;ORING;4080519;CUMMINS,"ADAPTER, O RING",CUMMINS,4080519,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,40,,
,,10246,SCREW;HEXFLANGEHEADCAPM10X1.5X25;3902460;CUMMINS,"SCREW, HEX FLANGE HEAD CAP M10 X 1.5 X 25",CUMMINS,3902460,KOMATSU 830E,QSK60 CYLINDER BLOCK,12,01.01,25,,
,,10247,UNION;MALE;3090400;CUMMINS,"UNION, MALE",CUMMINS,3090400,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,0,,
,,10248,UNION;MALE;3090419;CUMMINS,"UNION, MALE",CUMMINS,3090419,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,26,,
,,10249,SEAL;ORING;3679139;CUMMINS,"SEAL, O RING",CUMMINS,3679139,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,27,,
,,10250,SEAL;ORING;3922794;CUMMINS,"SEAL, O RING",CUMMINS,3922794,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,28,,
,,10251,PLUG;THREADED;3678873;CUMMINS,"PLUG, THREADED",CUMMINS,3678873,KOMATSU 830E,QSK60 CYLINDER BLOCK,2,01.01,0,,
,,10252,SEAL;ORING;3678786;CUMMINS,"SEAL, O RING",CUMMINS,3678786,KOMATSU 830E,QSK60 CYLINDER BLOCK,2,01.01,29,,
,,10253,PLUG;THREADED;-3678791;CUMMINS,"PLUG, THREADED",CUMMINS,-3678791,KOMATSU 830E,QSK60 CYLINDER BLOCK,2,01.01,30,,
,,10254,KIT;CYLINDERLINER;4089143;CUMMINS,"KIT, CYLINDER LINER",CUMMINS,4089143,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,0,,
,,10255,LINER;CYLINDER;-4085917;CUMMINS,"LINER, CYLINDER",CUMMINS,-4085917,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,31,,
,,10256,SEAL;DRING;4017292;CUMMINS,"SEAL, D RING",CUMMINS,4017292,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,32,,
,,10257,SEAL;DRING;3014668;CUMMINS,"SEAL, D RING",CUMMINS,3014668,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,33,,
,,10258,SEAL;OIL;3081489;CUMMINS,"SEAL, OIL",CUMMINS,3081489,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,34,,
,,10259,RING;LINERSEAL;3088386;CUMMINS,"RING, LINER SEAL",CUMMINS,3088386,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,35,,
,,10260,RING;LINERSEALA/R;3088385;CUMMINS,"RING, LINER SEAL A/R",CUMMINS,3088385,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,35,,
,,10261,RING;LINERSEALA/R;3088387;CUMMINS,"RING, LINER SEAL A/R",CUMMINS,3088387,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,35,,
,,10262,RING;LINERSEALA/R;3088388;CUMMINS,"RING, LINER SEAL A/R",CUMMINS,3088388,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,35,,
,,10263,NOZZLE;PISTONCOOLING;3640540;CUMMINS,"NOZZLE, PISTON COOLING",CUMMINS,3640540,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,36,,
,,10264,SCREW;HEXFLANGEHEADCAP;3640543;CUMMINS,"SCREW, HEX FLANGE HEAD CAP",CUMMINS,3640543,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,37,,
,,10265,NOZZLE;PISTONCOOLING;3640536;CUMMINS,"NOZZLE, PISTON COOLING",CUMMINS,3640536,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,38,,
,,10266,SCREW;HEXFLANGEHEADCAP;3641125;CUMMINS,"SCREW, HEX FLANGE HEAD CAP",CUMMINS,3641125,KOMATSU 830E,QSK60 CYLINDER BLOCK,16,01.01,39,,
,,10267,DRAINCOCK;3638583;CUMMINS,DRAINCOCK,CUMMINS,3638583,KOMATSU 830E,QSK60 CYLINDER BLOCK,4,01.01,41,,
